,fecha,circulacion_monetaria
2227,2004-12-01,33111
2228,2004-12-02,33528
2229,2004-12-03,34061
2230,2004-12-06,34500
2231,2004-12-07,34915
2232,2004-12-09,35123
2233,2004-12-10,35218
2234,2004-12-13,35372
2235,2004-12-14,35469
2236,2004-12-15,35343
2237,2004-12-16,35565
2238,2004-12-17,35835
2239,2004-12-20,36291
2240,2004-12-21,36709
2241,2004-12-22,37092
2242,2004-12-23,37367
2243,2004-12-24,37467
2244,2004-12-27,37558
2245,2004-12-28,37547
2246,2004-12-29,37571
2247,2004-12-30,37634
2248,2004-12-31,37624
2249,2005-01-03,37658
2250,2005-01-04,37601
2251,2005-01-05,37476
2252,2005-01-06,37428
2253,2005-01-07,37376
2254,2005-01-10,37316
2255,2005-01-11,37152
2256,2005-01-12,36789
2257,2005-01-13,36575
2258,2005-01-14,36300
2259,2005-01-17,36094
2260,2005-01-18,35893
2261,2005-01-19,35649
2262,2005-01-20,35531
2263,2005-01-21,35400
2264,2005-01-24,35387
2265,2005-01-25,35387
2266,2005-01-26,35342
2267,2005-01-27,35405
2268,2005-01-28,35487
2269,2005-01-31,35678
2270,2005-02-01,35808
2271,2005-02-02,35961
2272,2005-02-03,36192
2273,2005-02-04,36394
2274,2005-02-07,36535
2275,2005-02-08,36427
2276,2005-02-09,36274
2277,2005-02-10,36170
2278,2005-02-11,36067
2279,2005-02-14,35887
2280,2005-02-15,35671
2281,2005-02-16,35413
2282,2005-02-17,35320
2283,2005-02-18,35217
2284,2005-02-21,35219
2285,2005-02-22,35182
2286,2005-02-23,35191
2287,2005-02-24,35324
2288,2005-02-25,35489
2289,2005-02-28,35737
2290,2005-03-01,36035
2291,2005-03-02,36226
2292,2005-03-03,36608
2293,2005-03-04,36703
2294,2005-03-07,36866
2295,2005-03-08,36879
2296,2005-03-09,36652
2297,2005-03-10,36674
2298,2005-03-11,36507
2299,2005-03-14,36394
2300,2005-03-15,36344
2301,2005-03-16,36011
2302,2005-03-17,36003
2303,2005-03-18,35827
2304,2005-03-21,35911
2305,2005-03-22,36028
2306,2005-03-23,35958
2307,2005-03-28,36025
2308,2005-03-29,36101
2309,2005-03-30,35991
2310,2005-03-31,36184
2311,2005-04-01,36336
2312,2005-04-04,36603
2313,2005-04-05,36835
2314,2005-04-06,36914
2315,2005-04-07,37171
2316,2005-04-08,37540
2317,2005-04-11,37518
2318,2005-04-12,37390
2319,2005-04-13,36870
2320,2005-04-14,36806
2321,2005-04-15,36526
2322,2005-04-18,36401
2323,2005-04-19,36300
2324,2005-04-20,36010
2325,2005-04-21,36037
2326,2005-04-22,35945
2327,2005-04-25,35983
2328,2005-04-26,36135
2329,2005-04-27,36142
2330,2005-04-28,36421
2331,2005-04-29,36668
2332,2005-05-02,36980
2333,2005-05-03,37245
2334,2005-05-04,37362
2335,2005-05-05,37645
2336,2005-05-06,37838
2337,2005-05-09,37949
2338,2005-05-10,37978
2339,2005-05-11,37612
2340,2005-05-12,37645
2341,2005-05-13,37393
2342,2005-05-16,37317
2343,2005-05-17,37234
2344,2005-05-18,36943
2345,2005-05-19,37028
2346,2005-05-20,36917
2347,2005-05-23,36975
2348,2005-05-24,37219
2349,2005-05-26,37362
2350,2005-05-27,37342
2351,2005-05-30,37533
2352,2005-05-31,37793
2353,2005-06-01,37898
2354,2005-06-02,38204
2355,2005-06-03,38507
2356,2005-06-06,38705
2357,2005-06-07,38802
2358,2005-06-08,38754
2359,2005-06-09,38854
2360,2005-06-10,38821
2361,2005-06-13,38766
2362,2005-06-14,38676
2363,2005-06-15,38425
2364,2005-06-16,38493
2365,2005-06-17,38489
2366,2005-06-21,38583
2367,2005-06-22,38466
2368,2005-06-23,38578
2369,2005-06-24,38543
2370,2005-06-27,38741
2371,2005-06-28,39003
2372,2005-06-29,39205
2373,2005-06-30,39636
2374,2005-07-01,40055
2375,2005-07-04,40469
2376,2005-07-05,40754
2377,2005-07-06,40945
2378,2005-07-07,41347
2379,2005-07-08,41508
2380,2005-07-11,41569
2381,2005-07-12,41468
2382,2005-07-13,41129
2383,2005-07-14,41085
2384,2005-07-15,40855
2385,2005-07-18,40754
2386,2005-07-19,40597
2387,2005-07-20,40229
2388,2005-07-21,40260
2389,2005-07-22,40120
2390,2005-07-25,40154
2391,2005-07-26,40327
2392,2005-07-27,40305
2393,2005-07-28,40560
2394,2005-07-29,40808
2395,2005-08-01,41158
2396,2005-08-02,41359
2397,2005-08-03,41468
2398,2005-08-04,41720
2399,2005-08-05,41841
2400,2005-08-08,41904
2401,2005-08-09,41881
2402,2005-08-10,41514
2403,2005-08-11,41587
2404,2005-08-12,41435
2405,2005-08-16,41350
2406,2005-08-17,41020
2407,2005-08-18,40833
2408,2005-08-19,40615
2409,2005-08-22,40539
2410,2005-08-23,40404
2411,2005-08-24,40289
2412,2005-08-25,40334
2413,2005-08-26,40471
2414,2005-08-29,40730
2415,2005-08-30,40877
2416,2005-08-31,41129
2417,2005-09-01,41457
2418,2005-09-02,41827
2419,2005-09-05,42085
2420,2005-09-06,42165
2421,2005-09-07,42192
2422,2005-09-08,42239
2423,2005-09-09,42176
2424,2005-09-12,42092
2425,2005-09-13,41770
2426,2005-09-14,41541
2427,2005-09-15,41387
2428,2005-09-16,41255
2429,2005-09-19,41184
2430,2005-09-20,40967
2431,2005-09-21,40815
2432,2005-09-22,40780
2433,2005-09-23,40799
2434,2005-09-26,40943
2435,2005-09-27,40978
2436,2005-09-28,41130
2437,2005-09-29,41435
2438,2005-09-30,41732
2439,2005-10-03,42199
2440,2005-10-04,42320
2441,2005-10-05,42512
2442,2005-10-06,42901
2443,2005-10-07,43144
2444,2005-10-11,43143
2445,2005-10-12,42858
2446,2005-10-13,42634
2447,2005-10-14,42481
2448,2005-10-17,42446
2449,2005-10-18,42147
2450,2005-10-19,41939
2451,2005-10-20,41833
2452,2005-10-21,41849
2453,2005-10-24,41895
2454,2005-10-25,41873
2455,2005-10-26,41934
2456,2005-10-27,42193
2457,2005-10-28,42560
2458,2005-10-31,42873
2459,2005-11-01,43103
2460,2005-11-02,43356
2461,2005-11-03,43706
2462,2005-11-04,43923
2463,2005-11-07,44018
2464,2005-11-08,43879
2465,2005-11-09,43712
2466,2005-11-10,43629
2467,2005-11-11,43532
2468,2005-11-14,43491
2469,2005-11-15,43134
2470,2005-11-16,42939
2471,2005-11-17,42812
2472,2005-11-18,42739
2473,2005-11-21,42721
2474,2005-11-22,42560
2475,2005-11-23,42491
2476,2005-11-24,42541
2477,2005-11-25,42695
2478,2005-11-28,42977
2479,2005-11-29,43133
2480,2005-11-30,43337
2481,2005-12-01,43756
2482,2005-12-02,44268
2483,2005-12-05,44794
2484,2005-12-06,45026
2485,2005-12-07,45289
2486,2005-12-09,45473
2487,2005-12-12,45639
2488,2005-12-13,45430
2489,2005-12-14,45288
2490,2005-12-15,45347
2491,2005-12-16,45496
2492,2005-12-19,45747
2493,2005-12-20,45921
2494,2005-12-21,46321
2495,2005-12-22,46849
2496,2005-12-23,47289
2497,2005-12-26,47552
2498,2005-12-27,47708
2499,2005-12-28,47859
2500,2005-12-29,48173
2501,2005-12-30,48337
2502,2005-12-31,48337
2503,2006-01-02,48437
2504,2006-01-03,48366
2505,2006-01-04,48338
2506,2006-01-05,48316
2507,2006-01-06,48329
2508,2006-01-09,48328
2509,2006-01-10,48033
2510,2006-01-11,47773
2511,2006-01-12,47540
2512,2006-01-13,47333
2513,2006-01-16,47200
2514,2006-01-17,46828
2515,2006-01-18,46524
2516,2006-01-19,46347
2517,2006-01-20,46216
2518,2006-01-23,46171
2519,2006-01-24,46026
2520,2006-01-25,45897
2521,2006-01-26,45960
2522,2006-01-27,46095
2523,2006-01-30,46364
2524,2006-01-31,46527
2525,2006-02-01,46678
2526,2006-02-02,47020
2527,2006-02-03,47302
2528,2006-02-06,47450
2529,2006-02-07,47389
2530,2006-02-08,47290
2531,2006-02-09,47321
2532,2006-02-10,47185
2533,2006-02-13,46993
2534,2006-02-14,46686
2535,2006-02-15,46367
2536,2006-02-16,46207
2537,2006-02-17,46130
2538,2006-02-20,46068
2539,2006-02-21,45851
2540,2006-02-22,45721
2541,2006-02-23,45864
2542,2006-02-24,46098
2543,2006-02-27,46400
2544,2006-02-28,46558
2545,2006-03-01,46723
2546,2006-03-02,47027
2547,2006-03-03,47335
2548,2006-03-06,47490
2549,2006-03-07,47484
2550,2006-03-08,47381
2551,2006-03-09,47310
2552,2006-03-10,47240
2553,2006-03-13,47127
2554,2006-03-14,46665
2555,2006-03-15,46380
2556,2006-03-16,46263
2557,2006-03-17,46097
2558,2006-03-20,46025
2559,2006-03-21,45845
2560,2006-03-22,45825
2561,2006-03-23,45889
2562,2006-03-27,46004
2563,2006-03-28,45941
2564,2006-03-29,45946
2565,2006-03-30,46246
2566,2006-03-31,46608
2567,2006-04-03,47039
2568,2006-04-04,47292
2569,2006-04-05,47500
2570,2006-04-06,47712
2571,2006-04-07,47985
2572,2006-04-10,48227
2573,2006-04-11,48282
2574,2006-04-12,48118
2575,2006-04-17,47883
2576,2006-04-18,47266
2577,2006-04-19,46648
2578,2006-04-20,46389
2579,2006-04-21,46322
2580,2006-04-24,46400
2581,2006-04-25,46335
2582,2006-04-26,46486
2583,2006-04-27,46855
2584,2006-04-28,47201
2585,2006-05-02,47554
2586,2006-05-03,47800
2587,2006-05-04,48014
2588,2006-05-05,48134
2589,2006-05-08,48273
2590,2006-05-09,48099
2591,2006-05-10,47885
2592,2006-05-11,47791
2593,2006-05-12,47654
2594,2006-05-15,47571
2595,2006-05-16,47232
2596,2006-05-17,47002
2597,2006-05-18,46924
2598,2006-05-19,46873
2599,2006-05-22,46914
2600,2006-05-23,46861
2601,2006-05-24,46925
2602,2006-05-26,47094
2603,2006-05-29,47359
2604,2006-05-30,47433
2605,2006-05-31,47682
2606,2006-06-01,48048
2607,2006-06-02,48419
2608,2006-06-05,48896
2609,2006-06-06,48884
2610,2006-06-07,48817
2611,2006-06-08,48919
2612,2006-06-09,48931
2613,2006-06-12,48911
2614,2006-06-13,48628
2615,2006-06-14,48404
2616,2006-06-15,48393
2617,2006-06-16,48363
2618,2006-06-20,48349
2619,2006-06-21,48223
2620,2006-06-22,48186
2621,2006-06-23,48156
2622,2006-06-26,48399
2623,2006-06-27,48626
2624,2006-06-28,48954
2625,2006-06-29,49503
2626,2006-06-30,49837
2627,2006-07-03,50310
2628,2006-07-04,50369
2629,2006-07-05,50906
2630,2006-07-06,51253
2631,2006-07-07,51598
2632,2006-07-10,51733
2633,2006-07-11,51518
2634,2006-07-12,51243
2635,2006-07-13,51082
2636,2006-07-14,50945
2637,2006-07-17,50889
2638,2006-07-18,50639
2639,2006-07-19,50319
2640,2006-07-20,50279
2641,2006-07-21,50242
2642,2006-07-24,50291
2643,2006-07-25,50212
2644,2006-07-26,50224
2645,2006-07-27,50375
2646,2006-07-28,50638
2647,2006-07-31,51005
2648,2006-08-01,51267
2649,2006-08-02,51443
2650,2006-08-03,51736
2651,2006-08-04,51949
2652,2006-08-07,52044
2653,2006-08-08,51909
2654,2006-08-09,51639
2655,2006-08-10,51541
2656,2006-08-11,51373
2657,2006-08-14,51233
2658,2006-08-15,50855
2659,2006-08-16,50461
2660,2006-08-17,50359
2661,2006-08-18,50319
2662,2006-08-22,50213
2663,2006-08-23,49935
2664,2006-08-24,49795
2665,2006-08-25,49775
2666,2006-08-28,49885
2667,2006-08-29,49931
2668,2006-08-30,50104
2669,2006-08-31,50580
2670,2006-09-01,51006
2671,2006-09-04,51336
2672,2006-09-05,51459
2673,2006-09-06,51554
2674,2006-09-07,51820
2675,2006-09-08,51978
2676,2006-09-11,51902
2677,2006-09-12,51456
2678,2006-09-13,51044
2679,2006-09-14,50878
2680,2006-09-15,50754
2681,2006-09-18,50592
2682,2006-09-19,50316
2683,2006-09-20,50043
2684,2006-09-21,50004
2685,2006-09-22,50063
2686,2006-09-25,50156
2687,2006-09-26,50095
2688,2006-09-27,50215
2689,2006-09-28,50640
2690,2006-09-29,51053
2691,2006-10-02,51539
2692,2006-10-03,51725
2693,2006-10-04,51931
2694,2006-10-05,52320
2695,2006-10-06,52636
2696,2006-10-09,52708
2697,2006-10-10,52506
2698,2006-10-11,52246
2699,2006-10-12,52212
2700,2006-10-13,52072
2701,2006-10-17,51797
2702,2006-10-18,51383
2703,2006-10-19,51058
2704,2006-10-20,50893
2705,2006-10-23,50860
2706,2006-10-24,50650
2707,2006-10-25,50572
2708,2006-10-26,50730
2709,2006-10-27,50994
2710,2006-10-30,51458
2711,2006-10-31,51639
2712,2006-11-01,52048
2713,2006-11-02,52695
2714,2006-11-03,53160
2715,2006-11-07,53212
2716,2006-11-08,53005
2717,2006-11-09,52902
2718,2006-11-10,52765
2719,2006-11-13,52627
2720,2006-11-14,52191
2721,2006-11-15,51844
2722,2006-11-16,51738
2723,2006-11-17,51726
2724,2006-11-20,51681
2725,2006-11-21,51449
2726,2006-11-22,51348
2727,2006-11-23,51420
2728,2006-11-24,51537
2729,2006-11-27,51735
2730,2006-11-28,51865
2731,2006-11-29,52188
2732,2006-11-30,52778
2733,2006-12-01,53489
2734,2006-12-04,54108
2735,2006-12-05,54335
2736,2006-12-06,54892
2737,2006-12-07,55390
2738,2006-12-11,55535
2739,2006-12-12,55250
2740,2006-12-13,55062
2741,2006-12-14,55134
2742,2006-12-15,55377
2743,2006-12-18,55688
2744,2006-12-19,55842
2745,2006-12-20,56158
2746,2006-12-21,56977
2747,2006-12-22,57717
2748,2006-12-26,58078
2749,2006-12-27,58253
2750,2006-12-28,58882
2751,2006-12-29,59222
2752,2007-01-02,59291
2753,2007-01-03,59127
2754,2007-01-04,59078
2755,2007-01-05,59069
2756,2007-01-08,59005
2757,2007-01-09,58697
2758,2007-01-10,58360
2759,2007-01-11,58144
2760,2007-01-12,57931
2761,2007-01-15,57694
2762,2007-01-16,57314
2763,2007-01-17,56928
2764,2007-01-18,56743
2765,2007-01-19,56610
2766,2007-01-22,56557
2767,2007-01-23,56307
2768,2007-01-24,56110
2769,2007-01-25,56115
2770,2007-01-26,56206
2771,2007-01-29,56457
2772,2007-01-30,56627
2773,2007-01-31,56818
2774,2007-02-01,57386
2775,2007-02-02,57816
2776,2007-02-05,58076
2777,2007-02-06,58065
2778,2007-02-07,58061
2779,2007-02-08,58211
2780,2007-02-09,58257
2781,2007-02-12,58150
2782,2007-02-13,57737
2783,2007-02-14,57325
2784,2007-02-15,57104
2785,2007-02-16,56973
2786,2007-02-19,56818
2787,2007-02-20,56553
2788,2007-02-21,56313
2789,2007-02-22,56343
2790,2007-02-23,56421
2791,2007-02-26,56677
2792,2007-02-27,56920
2793,2007-02-28,57192
2794,2007-03-01,57715
2795,2007-03-02,58149
2796,2007-03-05,58625
2797,2007-03-06,58755
2798,2007-03-07,58943
2799,2007-03-08,59191
2800,2007-03-09,59142
2801,2007-03-12,58959
2802,2007-03-13,58537
2803,2007-03-14,58168
2804,2007-03-15,57897
2805,2007-03-16,57720
2806,2007-03-19,57543
2807,2007-03-20,57223
2808,2007-03-21,57036
2809,2007-03-22,57021
2810,2007-03-23,57100
2811,2007-03-26,57358
2812,2007-03-27,57591
2813,2007-03-28,57930
2814,2007-03-29,58700
2815,2007-03-30,59340
2816,2007-04-03,60003
2817,2007-04-04,60364
2818,2007-04-09,60276
2819,2007-04-10,59763
2820,2007-04-11,59260
2821,2007-04-12,59052
2822,2007-04-13,58867
2823,2007-04-16,58726
2824,2007-04-17,58282
2825,2007-04-18,57949
2826,2007-04-19,57838
2827,2007-04-20,57759
2828,2007-04-23,57784
2829,2007-04-24,57655
2830,2007-04-25,57664
2831,2007-04-26,57979
2832,2007-04-27,58532
2833,2007-04-30,59070
2834,2007-05-02,59431
2835,2007-05-03,59809
2836,2007-05-04,60129
2837,2007-05-07,60336
2838,2007-05-08,60252
2839,2007-05-09,60104
2840,2007-05-10,60115
2841,2007-05-11,59936
2842,2007-05-14,59774
2843,2007-05-15,59358
2844,2007-05-16,59010
2845,2007-05-17,58894
2846,2007-05-18,58849
2847,2007-05-21,58870
2848,2007-05-22,58761
2849,2007-05-23,58812
2850,2007-05-24,58956
2851,2007-05-28,59152
2852,2007-05-29,59230
2853,2007-05-30,59436
2854,2007-05-31,59894
2855,2007-06-01,60397
2856,2007-06-04,60854
2857,2007-06-05,61117
2858,2007-06-06,61384
2859,2007-06-07,61806
2860,2007-06-08,62116
2861,2007-06-11,62257
2862,2007-06-12,61723
2863,2007-06-13,61521
2864,2007-06-14,61492
2865,2007-06-15,61507
2866,2007-06-19,61354
2867,2007-06-20,61112
2868,2007-06-21,60924
2869,2007-06-22,60938
2870,2007-06-25,61189
2871,2007-06-26,61355
2872,2007-06-27,61761
2873,2007-06-28,62365
2874,2007-06-29,62997
2875,2007-07-02,63936
2876,2007-07-03,64300
2877,2007-07-04,65026
2878,2007-07-05,65554
2879,2007-07-06,66046
2880,2007-07-10,66229
2881,2007-07-11,65930
2882,2007-07-12,65649
2883,2007-07-13,65443
2884,2007-07-16,65315
2885,2007-07-17,64888
2886,2007-07-18,64554
2887,2007-07-19,64416
2888,2007-07-20,64377
2889,2007-07-23,64431
2890,2007-07-24,64300
2891,2007-07-25,64195
2892,2007-07-26,64454
2893,2007-07-27,64702
2894,2007-07-30,65059
2895,2007-07-31,65151
2896,2007-08-01,65437
2897,2007-08-02,65825
2898,2007-08-03,66220
2899,2007-08-06,66391
2900,2007-08-07,66267
2901,2007-08-08,66204
2902,2007-08-09,66232
2903,2007-08-10,66197
2904,2007-08-13,65997
2905,2007-08-14,65449
2906,2007-08-15,65020
2907,2007-08-16,64934
2908,2007-08-17,64911
2909,2007-08-21,64696
2910,2007-08-22,64347
2911,2007-08-23,64187
2912,2007-08-24,64113
2913,2007-08-27,64197
2914,2007-08-28,64063
2915,2007-08-29,64104
2916,2007-08-30,64485
2917,2007-08-31,64864
2918,2007-09-03,65301
2919,2007-09-04,65426
2920,2007-09-05,65556
2921,2007-09-06,65956
2922,2007-09-07,66259
2923,2007-09-10,66237
2924,2007-09-11,65797
2925,2007-09-12,65375
2926,2007-09-13,65081
2927,2007-09-14,64896
2928,2007-09-17,64654
2929,2007-09-18,64156
2930,2007-09-19,63782
2931,2007-09-20,63685
2932,2007-09-21,63737
2933,2007-09-24,63751
2934,2007-09-25,63651
2935,2007-09-26,63830
2936,2007-09-27,64318
2937,2007-09-28,64755
2938,2007-10-01,65209
2939,2007-10-02,65414
2940,2007-10-03,65675
2941,2007-10-04,66179
2942,2007-10-05,66598
2943,2007-10-08,66693
2944,2007-10-09,66409
2945,2007-10-10,66103
2946,2007-10-11,66205
2947,2007-10-12,66120
2948,2007-10-16,65802
2949,2007-10-17,65270
2950,2007-10-18,64894
2951,2007-10-19,64725
2952,2007-10-22,64662
2953,2007-10-23,64391
2954,2007-10-24,64234
2955,2007-10-25,64291
2956,2007-10-26,64464
2957,2007-10-29,64667
2958,2007-10-30,64787
2959,2007-10-31,64986
2960,2007-11-01,65560
2961,2007-11-02,66187
2962,2007-11-05,66759
2963,2007-11-07,66733
2964,2007-11-08,66785
2965,2007-11-09,66848
2966,2007-11-12,66700
2967,2007-11-13,66247
2968,2007-11-14,65784
2969,2007-11-15,65522
2970,2007-11-16,65317
2971,2007-11-19,65140
2972,2007-11-20,64781
2973,2007-11-21,64569
2974,2007-11-22,64626
2975,2007-11-23,64744
2976,2007-11-26,64909
2977,2007-11-27,64883
2978,2007-11-28,65040
2979,2007-11-29,65612
2980,2007-11-30,66148
2981,2007-12-03,66772
2982,2007-12-04,67207
2983,2007-12-05,67676
2984,2007-12-06,68340
2985,2007-12-07,69167
2986,2007-12-10,69375
2987,2007-12-11,69210
2988,2007-12-12,69024
2989,2007-12-13,69242
2990,2007-12-14,69401
2991,2007-12-17,69645
2992,2007-12-18,69844
2993,2007-12-19,70315
2994,2007-12-20,71488
2995,2007-12-21,72905
2996,2007-12-26,73667
2997,2007-12-27,74335
2998,2007-12-28,74804
2999,2008-01-02,74753
3000,2008-01-03,74419
3001,2008-01-04,74138
3002,2008-01-07,74036
3003,2008-01-08,73613
3004,2008-01-09,73266
3005,2008-01-10,73103
3006,2008-01-11,72792
3007,2008-01-14,72494
3008,2008-01-15,71860
3009,2008-01-16,71292
3010,2008-01-17,71047
3011,2008-01-18,70806
3012,2008-01-21,70589
3013,2008-01-22,70227
3014,2008-01-23,69844
3015,2008-01-24,69797
3016,2008-01-25,69805
3017,2008-01-28,69967
3018,2008-01-29,70033
3019,2008-01-30,70232
3020,2008-01-31,70804
3021,2008-02-01,71329
3022,2008-02-04,71783
3023,2008-02-05,71898
3024,2008-02-06,71983
3025,2008-02-07,72380
3026,2008-02-08,72589
3027,2008-02-11,72456
3028,2008-02-12,71882
3029,2008-02-13,71272
3030,2008-02-14,70970
3031,2008-02-15,70712
3032,2008-02-18,70487
3033,2008-02-19,70020
3034,2008-02-20,69691
3035,2008-02-21,69626
3036,2008-02-22,69674
3037,2008-02-25,69731
3038,2008-02-26,69679
3039,2008-02-27,69856
3040,2008-02-28,70507
3041,2008-02-29,71170
3042,2008-03-03,71660
3043,2008-03-04,71775
3044,2008-03-05,72050
3045,2008-03-06,72518
3046,2008-03-07,72793
3047,2008-03-10,72869
3048,2008-03-11,72572
3049,2008-03-12,72179
3050,2008-03-13,72054
3051,2008-03-14,72004
3052,2008-03-17,72313
3053,2008-03-18,72562
3054,2008-03-19,72556
3055,2008-03-25,72241
3056,2008-03-26,71592
3057,2008-03-27,71391
3058,2008-03-28,71513
3059,2008-03-31,71990
3060,2008-04-01,72399
3061,2008-04-03,72922
3062,2008-04-04,73132
3063,2008-04-07,73289
3064,2008-04-08,73120
3065,2008-04-09,72909
3066,2008-04-10,72881
3067,2008-04-11,72749
3068,2008-04-14,72497
3069,2008-04-15,71933
3070,2008-04-16,71407
3071,2008-04-17,71277
3072,2008-04-18,71171
3073,2008-04-21,71075
3074,2008-04-22,70751
3075,2008-04-23,70570
3076,2008-04-24,70670
3077,2008-04-25,70878
3078,2008-04-28,71523
3079,2008-04-29,71940
3080,2008-04-30,72373
3081,2008-05-02,73022
3082,2008-05-05,73460
3083,2008-05-06,73440
3084,2008-05-07,73418
3085,2008-05-08,73685
3086,2008-05-09,73974
3087,2008-05-12,74007
3088,2008-05-13,73659
3089,2008-05-14,73186
3090,2008-05-15,73016
3091,2008-05-16,72804
3092,2008-05-19,72585
3093,2008-05-20,72076
3094,2008-05-21,71629
3095,2008-05-22,71517
3096,2008-05-23,71494
3097,2008-05-26,71481
3098,2008-05-27,71421
3099,2008-05-28,71600
3100,2008-05-29,72183
3101,2008-05-30,72713
3102,2008-06-02,73141
3103,2008-06-03,73295
3104,2008-06-04,73569
3105,2008-06-05,74157
3106,2008-06-06,74575
3107,2008-06-09,74732
3108,2008-06-10,74339
3109,2008-06-11,73963
3110,2008-06-12,73906
3111,2008-06-13,73906
3112,2008-06-17,73649
3113,2008-06-18,73225
3114,2008-06-19,72855
3115,2008-06-20,72567
3116,2008-06-23,72459
3117,2008-06-24,72220
3118,2008-06-25,72359
3119,2008-06-26,72924
3120,2008-06-27,73688
3121,2008-06-30,74329
3122,2008-07-01,74696
3123,2008-07-02,75165
3124,2008-07-03,75881
3125,2008-07-04,76406
3126,2008-07-07,76856
3127,2008-07-08,76967
3128,2008-07-10,76962
3129,2008-07-11,76647
3130,2008-07-14,76282
3131,2008-07-15,75685
3132,2008-07-16,75053
3133,2008-07-17,74647
3134,2008-07-18,74413
3135,2008-07-21,74254
3136,2008-07-22,73851
3137,2008-07-23,73591
3138,2008-07-24,73529
3139,2008-07-25,73576
3140,2008-07-28,73703
3141,2008-07-29,73736
3142,2008-07-30,73931
3143,2008-07-31,74527
3144,2008-08-01,75134
3145,2008-08-04,75544
3146,2008-08-05,75633
3147,2008-08-06,75773
3148,2008-08-07,76165
3149,2008-08-08,76429
3150,2008-08-11,76261
3151,2008-08-12,75633
3152,2008-08-13,75043
3153,2008-08-14,74790
3154,2008-08-15,74564
3155,2008-08-19,74180
3156,2008-08-20,73507
3157,2008-08-21,73027
3158,2008-08-22,72817
3159,2008-08-25,72726
3160,2008-08-26,72519
3161,2008-08-27,72629
3162,2008-08-28,73273
3163,2008-08-29,73895
3164,2008-09-01,74451
3165,2008-09-02,74702
3166,2008-09-03,74947
3167,2008-09-04,75574
3168,2008-09-05,76056
3169,2008-09-08,76208
3170,2008-09-09,75721
3171,2008-09-10,75313
3172,2008-09-11,75044
3173,2008-09-12,74792
3174,2008-09-15,74514
3175,2008-09-16,73836
3176,2008-09-17,73319
3177,2008-09-18,73091
3178,2008-09-19,72949
3179,2008-09-22,72853
3180,2008-09-23,72550
3181,2008-09-24,72375
3182,2008-09-25,72505
3183,2008-09-26,72862
3184,2008-09-29,73270
3185,2008-09-30,73385
3186,2008-10-01,73880
3187,2008-10-02,74758
3188,2008-10-03,75503
3189,2008-10-06,76012
3190,2008-10-07,76131
3191,2008-10-08,76286
3192,2008-10-09,76608
3193,2008-10-10,76696
3194,2008-10-14,76178
3195,2008-10-15,75245
3196,2008-10-16,74405
3197,2008-10-17,73909
3198,2008-10-20,73585
3199,2008-10-21,73003
3200,2008-10-22,72553
3201,2008-10-23,72457
3202,2008-10-24,72585
3203,2008-10-27,72609
3204,2008-10-28,72379
3205,2008-10-29,72583
3206,2008-10-30,73190
3207,2008-10-31,73715
3208,2008-11-03,74665
3209,2008-11-04,75576
3210,2008-11-05,76098
3211,2008-11-07,76494
3212,2008-11-10,76245
3213,2008-11-11,75614
3214,2008-11-12,74962
3215,2008-11-13,74634
3216,2008-11-14,74281
3217,2008-11-17,74006
3218,2008-11-18,73358
3219,2008-11-19,72941
3220,2008-11-20,72881
3221,2008-11-21,72989
3222,2008-11-24,73099
3223,2008-11-25,72968
3224,2008-11-26,73213
3225,2008-11-27,73969
3226,2008-11-28,74682
3227,2008-12-01,75486
3228,2008-12-02,75901
3229,2008-12-03,76736
3230,2008-12-04,77761
3231,2008-12-05,79036
3232,2008-12-09,79442
3233,2008-12-10,79349
3234,2008-12-11,79252
3235,2008-12-12,78995
3236,2008-12-15,78850
3237,2008-12-16,78627
3238,2008-12-17,78830
3239,2008-12-18,79507
3240,2008-12-19,80294
3241,2008-12-22,81661
3242,2008-12-23,82713
3243,2008-12-24,83276
3244,2008-12-26,83642
3245,2008-12-29,83930
3246,2008-12-30,84035
3247,2008-12-31,84086
3248,2009-01-02,84325
3249,2009-01-05,84150
3250,2009-01-06,83578
3251,2009-01-07,83308
3252,2009-01-08,83277
3253,2009-01-09,83136
3254,2009-01-12,82793
3255,2009-01-13,81897
3256,2009-01-14,81074
3257,2009-01-15,80586
3258,2009-01-16,80117
3259,2009-01-19,79719
3260,2009-01-20,79107
3261,2009-01-21,78663
3262,2009-01-22,78374
3263,2009-01-23,78212
3264,2009-01-26,78128
3265,2009-01-27,77905
3266,2009-01-28,77964
3267,2009-01-29,78507
3268,2009-01-30,79004
3269,2009-02-02,79734
3270,2009-02-03,79943
3271,2009-02-04,80245
3272,2009-02-05,80795
3273,2009-02-06,81095
3274,2009-02-09,81085
3275,2009-02-10,80664
3276,2009-02-11,80073
3277,2009-02-12,79644
3278,2009-02-13,79321
3279,2009-02-16,78940
3280,2009-02-17,78293
3281,2009-02-18,77781
3282,2009-02-19,77561
3283,2009-02-20,77460
3284,2009-02-23,77354
3285,2009-02-24,77175
3286,2009-02-25,77259
3287,2009-02-26,77775
3288,2009-02-27,78267
3289,2009-03-02,78627
3290,2009-03-03,78855
3291,2009-03-04,78973
3292,2009-03-05,79422
3293,2009-03-06,79667
3294,2009-03-09,79731
3295,2009-03-10,79191
3296,2009-03-11,78597
3297,2009-03-12,78162
3298,2009-03-13,77708
3299,2009-03-16,77246
3300,2009-03-17,76581
3301,2009-03-18,75930
